title,rating,review_count,attraction_name,region,tour_count,venue_type,venue_confidence
City Tour Ushuaia: A panoramic trip through the End of the World,3.0,6.0,Ushuaia Maritime Museum (Museo Marítimo y del Presidio),Central_South_America,6,indoor,0.8
Guided Tour of the City of Ushuaia,5.0,1.0,Ushuaia Maritime Museum (Museo Marítimo y del Presidio),Central_South_America,6,indoor,0.8
Helicopter flight: Ushuaia from the air - A7,4.9,14.0,Ushuaia Maritime Museum (Museo Marítimo y del Presidio),Central_South_America,6,indoor,0.8
Overflight and crossing the Andes by helicopter - A15,5.0,11.0,Ushuaia Maritime Museum (Museo Marítimo y del Presidio),Central_South_America,6,indoor,0.8
An Hour Tour in the City of Ushuaia,,,Ushuaia Maritime Museum (Museo Marítimo y del Presidio),Central_South_America,6,indoor,0.8
Assisted Bicycle Experience in Urban Landscapes,,,Ushuaia Maritime Museum (Museo Marítimo y del Presidio),Central_South_America,6,indoor,0.8
Best of Salta: Guided City Tour,4.4,28.0,San Bernardo Hill (Cerro San Bernardo),Central_South_America,3,outdoor,0.8
8 Days Private Salta and the North West Luxury Tour in Argentina,5.0,2.0,San Bernardo Hill (Cerro San Bernardo),Central_South_America,3,outdoor,0.8
Salta City Tour & Round Trip Transfers airport - hotel,5.0,1.0,San Bernardo Hill (Cerro San Bernardo),Central_South_America,3,outdoor,0.8
Full-day Adventure Tour at Kicker Rock (León Dormido),4.8,8.0,León Dormido (Kicker Rock),Central_South_America,46,outdoor,0.8
"8-Day Galapagos Island Hopping Tour-Explore 5 Islands-Snorkel,Hike & Wildlife",5.0,1.0,León Dormido (Kicker Rock),Central_South_America,46,outdoor,0.8
San Cristobal Galapagos 360 - Snorkeling Tour (Kicker Rock),4.8,14.0,León Dormido (Kicker Rock),Central_South_America,46,outdoor,0.8
3-Day Tour in 360 Degrees San Cristobal Island,,,León Dormido (Kicker Rock),Central_South_America,46,outdoor,0.8
6-Day Galapagos Land-based tour include San Cristobal &Santa Cruz,,,León Dormido (Kicker Rock),Central_South_America,46,outdoor,0.8
Full day San Cristobal Tour - 360 Degrees,3.5,11.0,León Dormido (Kicker Rock),Central_South_America,46,outdoor,0.8
"8-Day Galapagos Multisport: San Cristobal, Isabela and Santa Cruz",5.0,4.0,León Dormido (Kicker Rock),Central_South_America,46,outdoor,0.8
Galapagos - San Cristobal Tour 4 Days,,,León Dormido (Kicker Rock),Central_South_America,46,outdoor,0.8
5-Day Galapagos Hotel-based Tour in San Cristobal Island,,,León Dormido (Kicker Rock),Central_South_America,46,outdoor,0.8
Galapagos Kicker Rock,5.0,1.0,León Dormido (Kicker Rock),Central_South_America,46,outdoor,0.8
Metropolitan Park and Ancon Hill,4.4,16.0,Metropolitan National Park (Parque Natural Metropolitano),Central_South_America,6,outdoor,0.8
Hiking Tour at Panama City,5.0,15.0,Metropolitan National Park (Parque Natural Metropolitano),Central_South_America,6,outdoor,0.8
Birding Metropolitan Natural Park,4.3,6.0,Metropolitan National Park (Parque Natural Metropolitano),Central_South_America,6,outdoor,0.8
Walking Tour Metropolitan Park Panama City,,,Metropolitan National Park (Parque Natural Metropolitano),Central_South_America,6,outdoor,0.8
Nature & Wildlife at Metropolitan Park,3.0,2.0,Metropolitan National Park (Parque Natural Metropolitano),Central_South_America,6,outdoor,0.8
Private Tour Panama City Metropolitan Park Trail,,,Metropolitan National Park (Parque Natural Metropolitano),Central_South_America,6,outdoor,0.8
Cali City Tour,4.6,20.0,Cat Park (Parque del Gato de Tejada),Central_South_America,6,outdoor,0.8
Cali private city tour,5.0,23.0,Cat Park (Parque del Gato de Tejada),Central_South_America,6,outdoor,0.8
Cali Discovery,4.8,14.0,Cat Park (Parque del Gato de Tejada),Central_South_America,6,outdoor,0.8
Craft Beer Pub Crawl in Cali,5.0,7.0,Cat Park (Parque del Gato de Tejada),Central_South_America,6,outdoor,0.8
"Cali: Historic city, full of stories (Special city tour)",4.7,3.0,Cat Park (Parque del Gato de Tejada),Central_South_America,6,outdoor,0.8
Cali Birdwatching and Botany Tour at KM18,,,Cat Park (Parque del Gato de Tejada),Central_South_America,6,outdoor,0.8
São Paulo Private City Tour,4.7,93.0,Estádio Municipal Paulo Machado de Carvalho (Pacaembu Stadium),Central_South_America,16,indoor,0.8
"Private São Paulo Tour with Ibirapuera Park, Paulista Av and Downtown Visit",4.9,172.0,Estádio Municipal Paulo Machado de Carvalho (Pacaembu Stadium),Central_South_America,16,indoor,0.8
Football Tour - Great Stadiums of Brazilian Football,5.0,1.0,Estádio Municipal Paulo Machado de Carvalho (Pacaembu Stadium),Central_South_America,16,indoor,0.8
São Paulo Uptown Bike Tour,5.0,20.0,Estádio Municipal Paulo Machado de Carvalho (Pacaembu Stadium),Central_South_America,16,indoor,0.8
São Paulo 6-Hour Private City Tour,4.9,12.0,Estádio Municipal Paulo Machado de Carvalho (Pacaembu Stadium),Central_South_America,16,indoor,0.8
Private Half-Day Tour of São Paulo Highlights,4.9,15.0,Estádio Municipal Paulo Machado de Carvalho (Pacaembu Stadium),Central_South_America,16,indoor,0.8
Half-Day São Paulo Highlights Tour,4.8,9.0,Estádio Municipal Paulo Machado de Carvalho (Pacaembu Stadium),Central_South_America,16,indoor,0.8
Helicopter Flight over Sao Paulo City,4.8,65.0,Estádio Municipal Paulo Machado de Carvalho (Pacaembu Stadium),Central_South_America,16,indoor,0.8
Private São Paulo Layover Tour from GRU Int. Airport and CGH Airport,4.8,18.0,Estádio Municipal Paulo Machado de Carvalho (Pacaembu Stadium),Central_South_America,16,indoor,0.8
Private Layover Tour from GRU or CGH airports (6h),5.0,13.0,Estádio Municipal Paulo Machado de Carvalho (Pacaembu Stadium),Central_South_America,16,indoor,0.8
Full-day Cachi and Los Cardones National Park from Salta,4.4,116.0,Cuesta del Obispo (Bishop’s Slope),Central_South_America,23,indoor,0.8
Promotion of 3 Excursions: Cafayate + Cachi + Salinas,4.7,25.0,Cuesta del Obispo (Bishop’s Slope),Central_South_America,23,indoor,0.8
From Salta: Full-day tour to Cachi and Los Cardones National Park,4.5,28.0,Cuesta del Obispo (Bishop’s Slope),Central_South_America,23,indoor,0.8
One Day Tour of Cachi and Calchaquí Valleys from Salta,4.2,100.0,Cuesta del Obispo (Bishop’s Slope),Central_South_America,23,indoor,0.8
4 days 4 destinations in North Argentina,,,Cuesta del Obispo (Bishop’s Slope),Central_South_America,23,indoor,0.8
Excursion to Cachi and Los Cardones National Park,5.0,1.0,Cuesta del Obispo (Bishop’s Slope),Central_South_America,23,indoor,0.8
From Salta: Two-Full-Day Tours of Cachi and Salinas Grandes,,,Cuesta del Obispo (Bishop’s Slope),Central_South_America,23,indoor,0.8
Salta: Calchaquí Valley Scenic Drive and Day Trip to Cachi,3.7,11.0,Cuesta del Obispo (Bishop’s Slope),Central_South_America,23,indoor,0.8
4 Day Tour to Cafayat Cachi Salinas and Humahuaca,5.0,2.0,Cuesta del Obispo (Bishop’s Slope),Central_South_America,23,indoor,0.8
Tour to Cachi from Salta,5.0,1.0,Cuesta del Obispo (Bishop’s Slope),Central_South_America,23,indoor,0.8
Exploring Angra Dos Reis and Ilha Grande in One Day,4.4,54.0,Blue Lagoon (Lagoa Azul),Central_South_America,34,outdoor,0.8
25 - Full Day Tour to Angra dos Reis and Ilha Grande,4.1,420.0,Blue Lagoon (Lagoa Azul),Central_South_America,34,outdoor,0.8
Full Day Tour to Angra dos Reis with Lunch,4.0,103.0,Blue Lagoon (Lagoa Azul),Central_South_America,34,outdoor,0.8
Angra dos Reis and Ilha Grande Tour from Rio with Boat Ride and Lunch,3.6,57.0,Blue Lagoon (Lagoa Azul),Central_South_America,34,outdoor,0.8
Full-Day Ilha Grande Northern Coast Speedboat Tour,4.0,5.0,Blue Lagoon (Lagoa Azul),Central_South_America,34,outdoor,0.8
Angra dos Reis Boat Tour with Lunch,4.3,58.0,Blue Lagoon (Lagoa Azul),Central_South_America,34,outdoor,0.8
Angra dos Reis and Ilha Grande Boat Tour from Rio de Janeiro,3.9,30.0,Blue Lagoon (Lagoa Azul),Central_South_America,34,outdoor,0.8
Paraty Schooner Cruise and Snorkeling Tour,4.7,6.0,Blue Lagoon (Lagoa Azul),Central_South_America,34,outdoor,0.8
Angra Dos Reis + Ilha Grande,3.6,5.0,Blue Lagoon (Lagoa Azul),Central_South_America,34,outdoor,0.8
"Angra dos Reis and Ilha Grande, Boat Ride from Rio Lunch and Transport",3.7,15.0,Blue Lagoon (Lagoa Azul),Central_South_America,34,outdoor,0.8
Puritama Hot Springs Tour with Tickets,3.0,2.0,Puritama Hot Springs (Termas Baños de Puritama),Central_South_America,9,outdoor,0.8
Puritama Hot Springs Experience with Transfer and Entrance,5.0,2.0,Puritama Hot Springs (Termas Baños de Puritama),Central_South_America,9,outdoor,0.8
Private Atacama Photo tours,5.0,68.0,Puritama Hot Springs (Termas Baños de Puritama),Central_South_America,9,outdoor,0.8
Transfer to the Puritama Hot Springs,,,Puritama Hot Springs (Termas Baños de Puritama),Central_South_America,9,outdoor,0.8
Puritama Hot Springs in Atacama,,,Puritama Hot Springs (Termas Baños de Puritama),Central_South_America,9,outdoor,0.8
Full Atacama - SORBAC (group tours),5.0,29.0,Puritama Hot Springs (Termas Baños de Puritama),Central_South_America,9,outdoor,0.8
Full Atacama - SORBAC (private groups),5.0,70.0,Puritama Hot Springs (Termas Baños de Puritama),Central_South_America,9,outdoor,0.8
Puritama Canyon and Guatin Trekking,4.0,3.0,Puritama Hot Springs (Termas Baños de Puritama),Central_South_America,9,outdoor,0.8
3-Days Trip to Discover San Pedro de Atacama,,,Puritama Hot Springs (Termas Baños de Puritama),Central_South_America,9,outdoor,0.8
Secrets of Downtown São Paulo Bike Tour,4.9,177.0,Art Gallery of the State of Sao Paulo (Pinacoteca do Estado de Sao Paulo),Central_South_America,12,indoor,0.8
"Private São Paulo Tour with Ibirapuera Park, Paulista Av and Downtown Visit",4.9,172.0,Art Gallery of the State of Sao Paulo (Pinacoteca do Estado de Sao Paulo),Central_South_America,12,indoor,0.8
São Paulo 6-Hour Private City Tour,4.9,12.0,Art Gallery of the State of Sao Paulo (Pinacoteca do Estado de Sao Paulo),Central_South_America,12,indoor,0.8
Private São Paulo 5h City Tour Municipal Mercado,4.8,5.0,Art Gallery of the State of Sao Paulo (Pinacoteca do Estado de Sao Paulo),Central_South_America,12,indoor,0.8
Sao Paulo Top Highlights Tour with Market visit (4h),5.0,11.0,Art Gallery of the State of Sao Paulo (Pinacoteca do Estado de Sao Paulo),Central_South_America,12,indoor,0.8
Sao Paulo City Tour,,,Art Gallery of the State of Sao Paulo (Pinacoteca do Estado de Sao Paulo),Central_South_America,12,indoor,0.8
Private Sao Paulo Shore Excursion from Santos Port (8h),5.0,5.0,Art Gallery of the State of Sao Paulo (Pinacoteca do Estado de Sao Paulo),Central_South_America,12,indoor,0.8
Skip-the-Line Pinacoteca do Estado de São Paulo Private Tour,,,Art Gallery of the State of Sao Paulo (Pinacoteca do Estado de Sao Paulo),Central_South_America,12,indoor,0.8
"Historical Private Tour of São Paulo In Classic Cars – Packard 1938, Chev 1939",,,Art Gallery of the State of Sao Paulo (Pinacoteca do Estado de Sao Paulo),Central_South_America,12,indoor,0.8
Private Layover Tour from GRU or CGH airports (6h),5.0,13.0,Art Gallery of the State of Sao Paulo (Pinacoteca do Estado de Sao Paulo),Central_South_America,12,indoor,0.8
City Tour - Panoramic Bus (departure from Larcomar),4.6,499.0,Municipal Palace (City Hall of Lima),Central_South_America,4,indoor,0.8
Lima Historic Center and Food Tasting,5.0,3.0,Municipal Palace (City Hall of Lima),Central_South_America,4,indoor,0.8
Lima City Walking Tour and Visit to the Catacombs,5.0,2.0,Municipal Palace (City Hall of Lima),Central_South_America,4,indoor,0.8
8-Hour Private Tour Lima Viceroyalty and Gold Museum with Lunch,4.7,3.0,Municipal Palace (City Hall of Lima),Central_South_America,4,indoor,0.8
Private Art and Museums Tour in Buenos Aires,5.0,5.0,Buenos Aires Museum of Modern Art (Museo de Arte Moderno de Buenos Aires),Central_South_America,6,indoor,0.8
Private Art and Museums Tour in Buenos Aires,5.0,1.0,Buenos Aires Museum of Modern Art (Museo de Arte Moderno de Buenos Aires),Central_South_America,6,indoor,0.8
Walking Tour San Telmo Neighborhood Small Group,5.0,1.0,Buenos Aires Museum of Modern Art (Museo de Arte Moderno de Buenos Aires),Central_South_America,6,indoor,0.8
MALBA museum Private Walking Tour,5.0,1.0,Buenos Aires Museum of Modern Art (Museo de Arte Moderno de Buenos Aires),Central_South_America,6,indoor,0.8
Private Art and Museums Tour in Buenos Aires,,,Buenos Aires Museum of Modern Art (Museo de Arte Moderno de Buenos Aires),Central_South_America,6,indoor,0.8
San Telmo and La Boca Private Guided Tour,,,Buenos Aires Museum of Modern Art (Museo de Arte Moderno de Buenos Aires),Central_South_America,6,indoor,0.8
Seymour North Island & Las Bachas Full-Day Tour,3.3,8.0,North Seymour Island (Isla Seymour Norte),Central_South_America,26,outdoor,0.8
Day Trip to North Seymour Island from Puerto Ayora,4.6,12.0,North Seymour Island (Isla Seymour Norte),Central_South_America,26,outdoor,0.8
Full Day Seymour North Island & Las Bachas,5.0,1.0,North Seymour Island (Isla Seymour Norte),Central_South_America,26,outdoor,0.8
"4-Day Galapagos Classic Tour: Santa Cruz, Bartolome or Seymour",4.7,3.0,North Seymour Island (Isla Seymour Norte),Central_South_America,26,outdoor,0.8
"8-Day Galapagos Island Hopping Tour-Explore 5 Islands-Snorkel,Hike & Wildlife",5.0,1.0,North Seymour Island (Isla Seymour Norte),Central_South_America,26,outdoor,0.8
North Seymour Island & Bachas Beach on board of Sea Lion Yacht,5.0,1.0,North Seymour Island (Isla Seymour Norte),Central_South_America,26,outdoor,0.8
Multi Day Tour Around Galápagos Islands,5.0,1.0,North Seymour Island (Isla Seymour Norte),Central_South_America,26,outdoor,0.8
5-Day Galapagos Islands Cruise: Itinerary A (West) aboard the Monserrat Yacht,4.8,21.0,North Seymour Island (Isla Seymour Norte),Central_South_America,26,outdoor,0.8
10 Days Galapagos Island Hopping Tour,,,North Seymour Island (Isla Seymour Norte),Central_South_America,26,outdoor,0.8
4 Days Galápagos - Total Experience Tour,4.3,3.0,North Seymour Island (Isla Seymour Norte),Central_South_America,26,outdoor,0.8
Private Custom Tour of Buenos Aires by Iconic Buenos Aires.,5.0,13.0,Buenos Aires Botanical Garden (Jardin Botanico Carlos Thays),Central_South_America,5,outdoor,0.8
"Buenos Aires Private Tour Discovering Palermo, The Japanese & Botanical Gardens",5.0,8.0,Buenos Aires Botanical Garden (Jardin Botanico Carlos Thays),Central_South_America,5,outdoor,0.8
Photo Session in Buenos Aires,5.0,1.0,Buenos Aires Botanical Garden (Jardin Botanico Carlos Thays),Central_South_America,5,outdoor,0.8
Eco City green tour at Buenos Aires,,,Buenos Aires Botanical Garden (Jardin Botanico Carlos Thays),Central_South_America,5,outdoor,0.8
Customizable Food Tour of Palermo Viejo,4.9,135.0,Buenos Aires Botanical Garden (Jardin Botanico Carlos Thays),Central_South_America,5,outdoor,0.8
Cochahuasi Animal Sanctuary Admission Ticket,4.6,58.0,Cochahuasi Animal Sanctuary (Santuario Animal de Cochahuasi),Central_South_America,5,mixed,0.8
"Cusco santuario de animales rescatados : ""cochahuasi""",5.0,36.0,Cochahuasi Animal Sanctuary (Santuario Animal de Cochahuasi),Central_South_America,5,mixed,0.8
Carriage to Cochahuasi Sanctuary Live A Great Experience,4.9,21.0,Cochahuasi Animal Sanctuary (Santuario Animal de Cochahuasi),Central_South_America,5,mixed,0.8
Mystic experience at Cochahuasi ( blessings of the Andean condor),4.2,5.0,Cochahuasi Animal Sanctuary (Santuario Animal de Cochahuasi),Central_South_America,5,mixed,0.8
Cusco Full Day Cultural and Historical Tour to The Sacred Valley,,,Cochahuasi Animal Sanctuary (Santuario Animal de Cochahuasi),Central_South_America,5,mixed,0.8
Full Day Tour to Tayrona Park with Bath in Playa Cristal,5.0,2.0,Crystal Beach (Playa Cristal),Central_South_America,7,outdoor,0.8
"Maritime Adventure Bahia de Cinto and Playa Cristal, Tayrona Park",4.0,1.0,Crystal Beach (Playa Cristal),Central_South_America,7,outdoor,0.8
Tayrona Playa Cristal 7 Waves Neguanje Park Tour,3.7,3.0,Crystal Beach (Playa Cristal),Central_South_America,7,outdoor,0.8
"Maritime Experience towards Playa Cristal, Tayrona Park",3.5,2.0,Crystal Beach (Playa Cristal),Central_South_America,7,outdoor,0.8
3 Day Tour in Santa Marta,,,Crystal Beach (Playa Cristal),Central_South_America,7,outdoor,0.8
Full Day Playa Cristal Trip,,,Crystal Beach (Playa Cristal),Central_South_America,7,outdoor,0.8
Tayrona and Cabo San Juan Natural Park Complete Experience of 3 Days and 2 Nights,1.0,1.0,Crystal Beach (Playa Cristal),Central_South_America,7,outdoor,0.8
"FUN, FAST & FRESH SEGWAY SCOOTER TOUR by WALLED CITY & GETSEMANI",5.0,3.0,Cartagena Cathedral (St. Catherine of Alexandria Cathedral),Central_South_America,20,indoor,0.8
Self-Guided Audio Tour: Ghost of Downtown: Fear in the streets.,5.0,1.0,Cartagena Cathedral (St. Catherine of Alexandria Cathedral),Central_South_America,20,indoor,0.8
Private Self-Guided Classic Car Tour in Cartagena,4.8,48.0,Cartagena Cathedral (St. Catherine of Alexandria Cathedral),Central_South_America,20,indoor,0.8
Private walking tour of the magical city of Cartagena.,5.0,24.0,Cartagena Cathedral (St. Catherine of Alexandria Cathedral),Central_South_America,20,indoor,0.8
Republican Architecture Self-Guided Audio Tour in Cartagena,5.0,1.0,Cartagena Cathedral (St. Catherine of Alexandria Cathedral),Central_South_America,20,indoor,0.8
FUN SCOOTER RIDE thru THE WALLED CITY and THE MYTHICAL GETSEMANI,4.9,25.0,Cartagena Cathedral (St. Catherine of Alexandria Cathedral),Central_South_America,20,indoor,0.8
Private Walking Tour in Cartagena,5.0,17.0,Cartagena Cathedral (St. Catherine of Alexandria Cathedral),Central_South_America,20,indoor,0.8
African history in the walled city of Cartagena,5.0,2.0,Cartagena Cathedral (St. Catherine of Alexandria Cathedral),Central_South_America,20,indoor,0.8
"Walking Tour of Cartagena Photos, Snacks and Local Drink Included",5.0,1.0,Cartagena Cathedral (St. Catherine of Alexandria Cathedral),Central_South_America,20,indoor,0.8
Highlights & Iconic Places Tour!,5.0,15.0,Cartagena Cathedral (St. Catherine of Alexandria Cathedral),Central_South_America,20,indoor,0.8
Small-Group Tour to Moon Valley from San Pedro de Atacama,4.7,85.0,Los Flamencos National Reserve (Reserva Nacional Los Flamencos),Central_South_America,9,outdoor,0.8
Day Tour to Piedras Rojas and Altiplanic and Chaxa Lagoons,5.0,29.0,Los Flamencos National Reserve (Reserva Nacional Los Flamencos),Central_South_America,9,outdoor,0.8
Puna Salt Flats - Full Day Tour - San Pedro de Atacama - Must Visit,4.8,5.0,Los Flamencos National Reserve (Reserva Nacional Los Flamencos),Central_South_America,9,outdoor,0.8
Unique Tour of 5 Days in San Pedro de Atacama,5.0,11.0,Los Flamencos National Reserve (Reserva Nacional Los Flamencos),Central_South_America,9,outdoor,0.8
Route of the Salt Flats,4.8,6.0,Los Flamencos National Reserve (Reserva Nacional Los Flamencos),Central_South_America,9,outdoor,0.8
